CodRegion_ESTAB,ESTAB,Nombre,TipoEstablecimiento,lat,lng
10,133011,PRAIS (S.S Chiloé),,-42.480421999999997,-73.765145000000004
10,133012,Clínica Dental Móvil Triple. Pat. BKYS90 (Castro),,-42.480421999999997,-73.765145000000004
10,133150,Hospital de Castro,Establecimiento Alta Complejidad,-42.477043000000002,-73.769329999999997
10,133155,Hospital de Ancud,Establecimiento Mediana Complejidad,-41.865229999999997,-73.823831999999996
10,133160,Hospital Comunitario de Achao,Establecimiento Baja Complejidad,-42.469562000000003,-73.494598999999994
10,133165,Hospital de Quellón,Establecimiento Baja Complejidad,-43.115088999999998,-73.617061000000007
10,133170,Hospital de Queilén,Establecimiento Baja Complejidad,-42.890236999999999,-73.473140999999998
10,133175,Buque Cirujano Videla,Consultorio General Urbano,-42.481054,-73.758776999999995
10,133200,Vacunatorio Rosalía Muñoz,Vacunatorio,S/I,S/I
10,133201,Centro Médico Austral,Centro de Salud,S/I,S/I
10,133202,Clínica de la AChS Castro,Clínica,S/I,S/I
10,133203,Policlínico de la AChS Quellón,Centro de Salud,S/I,S/I
10,133204,Policlínico de la AChS Ancud,Centro de Salud,S/I,S/I
10,133205,Laboratorio Clínico y Hematológico Ancud,Laboratorio Clínico o Dental,S/I,S/I
10,133206,Laboratorio Biolab Ltda,Laboratorio Clínico o Dental,S/I,S/I
10,133278,Policlínico de la AChS Castro,Centro de Salud,S/I,S/I
10,133279,Centro Médico y Dental La Araucana Castro,Centro Médico y Dental,S/I,S/I
10,133280,Centro Médico y Dental La Araucana Ancud,Centro Médico y Dental,S/I,S/I
10,133281,Policlínico Instituto de Seguridad del Trabajo de Ancud,Centro de Salud,S/I,S/I
10,133282,Policlínico Instituto de Seguridad del Trabajo de Castro,Centro de Salud,S/I,S/I
10,133283,Laboratorio Clínico y Hematológico Biolab,Laboratorio Clínico o Dental,S/I,S/I
10,133284,Laboratorio Clínico Austral,Laboratorio Clínico o Dental,S/I,S/I
10,133285,Laboratorio Clínico y Hematológico Biolab Ltda. ECOSUR,Laboratorio Clínico o Dental,S/I,S/I
10,133286,Laboratorio Clínico Chiloé,Laboratorio Clínico o Dental,S/I,S/I
10,133325,Centro de Salud Familiar Pudeto Bajo,Consultorio General Urbano,-41.879145000000001,-73.796824999999998
10,133340,Centro de Salud Familiar Quemchi,Consultorio General Rural,-42.145583999999999,-73.479167000000004
10,133345,Centro de Salud Familiar Chonchi,Consultorio General Rural,-42.622839999999997,-73.777917000000002
10,133350,Centro de Salud Familiar Dalcahue,Consultorio General Rural,-42.379216,-73.652055000000004
10,133355,Centro de Salud Familiar Puqueldón,Consultorio General Rural,-42.598795000000003,-73.676496
10,133360,Centro de Salud Familiar Curaco de Vélez,Consultorio General Rural,-42.43967,-73.600279
10,133375,Centro de Salud Familiar Dr. René Tapia Salgado,Consultorio General Urbano,-42.474370999999998,-73.772019
10,133390,Centro de Salud Familiar Dr. Manuel Ferreira Guzman,Consultorio General Urbano,-41.866796000000001,-73.816608000000002
10,133396,Centro de Salud Familiar Quellón,Consultorio General Urbano,-43.114652999999997,-73.612414999999999
10,133466,Posta de Salud Rural Curahue,Posta de Salud Rural,-42.550055,-73.681331999999998
10,133467,Posta de Salud Rural Puyán,Posta de Salud Rural,-42.508732999999999,-73.722881999999998
10,133468,Centro Comunitario de Salud Familiar Rilán,,-42.520408000000003,-73.627471999999997
10,133469,Posta de Salud Rural Quehui,Posta de Salud Rural,-42.613534999999999,-73.494680000000002
10,133470,Posta de Salud Rural Chelín,Posta de Salud Rural,-42.585189,-73.519120000000001
10,133471,Posta de Salud Rural Yutuy,Posta de Salud Rural,-42.517859000000001,-73.752886000000004
10,133472,Posta de Salud Rural Mocopulli,Posta de Salud Rural,-42.352804999999996,-73.709936999999996
10,133473,Posta de Salud Rural Quetalco,Posta de Salud Rural,-42.328557000000004,-73.549452000000002
10,133474,Posta de Salud Rural Calén,Posta de Salud Rural,-42.328260999999998,-73.459903999999995
10,133475,Posta de Salud Rural Aldachildo,Posta de Salud Rural,-42.582970000000003,-73.611630000000005
10,133476,Posta de Salud Rural Ichuac,Posta de Salud Rural,-42.616165000000002,-73.718930999999998
10,133477,Posta de Salud Rural Detif,Posta de Salud Rural,-42.684891,-73.555959000000001
10,133478,Posta de Salud Rural Liucura (Puqueldón),Posta de Salud Rural,-42.647405999999997,-73.605635000000007
10,133480,Posta de Salud Rural Terao,Posta de Salud Rural,-42.719175,-73.662886
10,133482,Posta de Salud Rural Chanquín,Posta de Salud Rural,-42.602662000000002,-74.120181000000002
10,133483,Posta de Salud Rural Petanes Bajos,Posta de Salud Rural,-42.620949000000003,-73.891272000000001
10,133484,Posta de Salud Rural Rauco,Posta de Salud Rural,-42.546453999999997,-73.795983000000007
10,133485,Posta de Salud Rural Linao,Posta de Salud Rural,-41.967989000000003,-73.557292000000004
10,133486,Posta de Salud Rural Chacao,Posta de Salud Rural,-41.828938999999998,-73.527069999999995
10,133487,Posta de Salud Rural Quetalmahue,Posta de Salud Rural,-41.871467000000003,-73.946245000000005
10,133488,Posta de Salud Rural Nal,Posta de Salud Rural,-41.820743,-73.928548000000006
10,133489,Posta de Salud Rural Manao,Posta de Salud Rural,-41.883405000000003,-73.523489999999995
10,133490,Posta de Salud Rural Guabún,Posta de Salud Rural,-41.822600000000001,-74.035201999999998
10,133491,Posta de Salud Rural Puntra,Posta de Salud Rural,-42.119112999999999,-73.816265000000001
10,133492,Posta de Salud Rural Lliuco (Quemchi),Posta de Salud Rural,-42.030225000000002,-73.472729000000001
10,133493,Posta de Salud Rural Morrolobos,Posta de Salud Rural,-42.121313000000001,-73.407846000000006
10,133494,Posta de Salud Rural Quinterquén,Posta de Salud Rural,-42.168371999999998,-73.396938000000006
10,133495,Posta de Salud Rural Montemar,Posta de Salud Rural,-42.259591,-73.428059000000005
10,133496,Posta de Salud Rural Tenaún,Posta de Salud Rural,-42.315770999999998,-73.386601999999996
10,133497,Posta de Salud Rural Quicaví,Posta de Salud Rural,-42.267470000000003,-73.353072999999995
10,133498,Posta de Salud Rural Agoni Alto,Posta de Salud Rural,-42.771732,-73.605366000000004
10,133499,Posta de Salud Rural Alqui,Posta de Salud Rural,-42.978487000000001,-73.480440000000002
10,133500,Posta de Salud Rural Apeche,Posta de Salud Rural,-42.834175999999999,-73.618581000000006
10,133501,Posta de Salud Rural Pío - Pío,Posta de Salud Rural,-42.815251000000004,-73.542120999999995
10,133502,Posta de Salud Rural Nepúe,Posta de Salud Rural,-42.943420000000003,-73.529982000000004
10,133503,Posta de Salud Rural Quinchao,Posta de Salud Rural,-42.539586,-73.422432999999998
10,133504,Posta de Salud Rural Isla Lin-Lin,Posta de Salud Rural,-42.388294999999999,-73.434073999999995
10,133505,Posta de Salud Rural Isla Llingua,Posta de Salud Rural,-42.4328,-73.453557000000004
10,133506,Centro Comunitario de Salud Familiar Isla Meulín,,-42.416373,-73.299565000000001
10,133507,Posta de Salud Rural Isla Quenac,Posta de Salud Rural,-42.458447999999997,-73.330781000000002
10,133509,Posta de Salud Rural Isla Cahuach,Posta de Salud Rural,-42.509799999999998,-73.266194999999996
10,133510,Posta de Salud Rural Isla Alao,Posta de Salud Rural,-42.600453999999999,-73.297950999999998
10,133511,Posta de Salud Rural Capilla Antigüa,Posta de Salud Rural,-42.631390000000003,-73.304990000000004
10,133512,Posta de Salud Rural Huyar Alto,Posta de Salud Rural,-42.401896999999998,-73.566125999999997
10,133513,Posta de Salud Rural Palqui,Posta de Salud Rural,-42.408844000000002,-73.528664000000006
10,133514,Posta de Salud Rural Mechuque,Posta de Salud Rural,-42.315452999999998,-73.268406999999996
10,133515,Posta de Salud Rural Tac,Posta de Salud Rural,-42.386761999999997,-73.136218999999997
10,133517,Posta de Salud Rural Voigue,Posta de Salud Rural,-42.301400000000001,-73.218261999999996
10,133522,Posta de Salud Rural Curanue,Posta de Salud Rural,-43.035158000000003,-73.568284000000006
10,133523,Posta de Salud Rural Candelaria (Quellón),Posta de Salud Rural,-43.063521999999999,-73.562138000000004
10,133524,Posta de Salud Rural Compu,Posta de Salud Rural,-42.877684000000002,-73.698550999999995
10,133525,Posta de Salud Rural San Juan de Chadmo,Posta de Salud Rural,-42.971815999999997,-73.582706000000002
10,133526,Posta de Salud Rural Pelu,Posta de Salud Rural,-43.150419999999997,-73.551834999999997
10,133527,Posta de Salud Rural Punta Liles o Laitec,Posta de Salud Rural,-43.218946000000003,-73.619912999999997
10,133528,Posta de Salud Rural Punta Paula o Coldita,Posta de Salud Rural,-43.188915000000001,-73.692696999999995
10,133529,Posta de Salud Rural Piedras Blancas,Posta de Salud Rural,-43.248739999999998,-73.695295000000002
10,133534,Posta de Salud Rural de CONTUY,Posta de Salud Rural,-42.835262,-73.604606000000004
10,133536,Posta de Salud Rural Pureo,Posta de Salud Rural,-42.858634000000002,-73.665949999999995
10,133538,Posta de Salud Rural Pulpito,Posta de Salud Rural,-42.760544000000003,-73.788901999999993
10,133542,Posta de Salud Rural Caulín,Posta de Salud Rural,-41.826324999999997,-73.627448999999999
10,133546,Posta de Salud Rural Puchaurán,Posta de Salud Rural,-42.272520999999998,-73.520803000000001
10,133547,Posta de Salud Rural Pid - Pid,Posta de Salud Rural,-42.403863999999999,-73.774096
10,133548,Posta de Salud Rural Coinco,Posta de Salud Rural,-43.039332000000002,-73.640479999999997
10,133549,Posta de Salud Rural Chadmo Central,Posta de Salud Rural,-42.921635999999999,-73.685468
10,133550,Posta de Salud Rural Auchac,Posta de Salud Rural,-43.028950999999999,-73.538893000000002
10,133551,Posta de Salud Rural Yaldad,Posta de Salud Rural,-43.111524000000003,-73.708901999999995
10,133552,Posta de Salud Rural Chaulinec La Villa,Posta de Salud Rural,-42.628312999999999,-73.298263000000006
10,133553,Posta de Salud Natri,Posta de Salud Rural,-42.841434999999997,-73.749532000000002
10,133554,Posta de Salud Rural Curaco de Vilopulli,Posta de Salud Rural,-42.594816999999999,-73.797055
10,133555,Posta de Salud Nalhuitad,Posta de Salud Rural,-42.529885999999998,-73.840492999999995
10,133556,Posta de Salud Rural Cucao,Posta de Salud Rural,-42.637929999999997,-74.109898999999999
10,133557,Posta de Salud Rural Coipomo,Posta de Salud Rural,-42.024929,-73.906436999999997
10,133558,Posta de Salud Rural Inio,Posta de Salud Rural,-43.362496,-74.122247999999999
10,133559,Posta de Salud Rural Butalcura,Posta de Salud Rural,-42.253691000000003,-73.706321000000003
10,133560,Posta de Salud Rural San José,Posta de Salud Rural,-42.927225999999997,-73.585807000000003
10,133561,Posta de Salud Rural Chaullín,Posta de Salud Rural,-43.041201999999998,-73.460845000000006
10,133703,Centro Comunitario de Salud Familiar Carlina Paillacar,,-42.597597999999998,-73.211511000000002
10,133725,Centro Comunitario de Salud Familiar Bellavista,,-41.876705999999999,-73.824864000000005
10,133740,Centro Comunitario de Salud Familiar Metahue,,-42.299332999999997,-73.127184999999997
10,133745,Centro Comunitario de Salud Familiar Huillinco,,-42.675322000000001,-73.898069000000007
10,133775,Centro Comunitario de Salud Familiar Llau Llao,,-42.435549000000002,-73.769070999999997
10,133776,Centro Comunitario de Salud Familiar Kintunien,,-42.464593999999998,-73.777794
10,133796,Centro Comunitario de Salud Familiar Rukalaf,,-43.117595999999999,-73.631379999999993
10,133797,Centro Comunitario de Salud Familiar Vista Hermosa,,-43.117660999999998,-73.602345
8,2e+05,Centro Médico Kenal,Centro de Salud,S/I,S/I
8,200001,Laboratorio Clínico Labomedic,Laboratorio Clínico o Dental,S/I,S/I
5,200002,Centro Médico CENTROMED,Centro de Salud,S/I,S/I
7,200003,Integramédica Talca,Centro de Salud,S/I,S/I
6,200004,Centro de Diálisis Interdial Limitada,Centro de Diálisis,-34.174491000000003,-70.733887999999993
3,200005,Laboratorio Clínico Blanco,Laboratorio Clínico o Dental,S/I,S/I
3,200006,Laboratorio Clínico Bionet,Laboratorio Clínico o Dental,S/I,S/I
3,200007,Laboratorio Chañaral,Laboratorio Clínico o Dental,-26.346851000000001,-70.621851000000007
3,200008,Laboratorio Clínico López,Laboratorio Clínico o Dental,S/I,S/I
10,200009,Centro de Salud Familiar Quillahue,Consultorio General Urbano,-42.460661000000002,-73.792591000000002
13,200010,SAPU Santa Laura,,-33.546191,-70.683982999999998
13,200011,SAPU San Joaquín,,-33.486623999999999,-70.623535000000004
6,200012,Centro de Diálisis Integral,Centro de Diálisis,-34.170074999999997,-70.732539000000003
6,200013,Centro de Diálisis Rengo,Centro de Diálisis,-34.410575000000001,-70.853780999999998
6,200014,Centro de Diálisis San Fernando,Centro de Diálisis,-34.581031000000003,-70.987975000000006
6,200015,Centro de Diálisis San José Chimbarongo,Centro de Diálisis,-34.702692999999996,-71.038681999999994
6,200016,Centro de Diálisis Santa Cruz,Centro de Diálisis,-34.634202999999999,-71.356746999999999
6,200017,Centro de Diálisis SERDIAL Limitada,Centro de Diálisis,-34.588425999999998,-70.989384999999999
6,200018,Centro de Diálisis DIAL,Centro de Diálisis,-34.185702999999997,-70.722637000000006
4,200019,Policlínico de la Asociación Chilena de Seguridad Coquimbo,Centro de Salud,S/I,S/I
4,200020,Centro de Diálisis Clinidial Las Compañías,Centro de Diálisis,-29.885788999999999,-71.23554
5,200021,Laboratorio Clínico Servicios Médicos Valparaíso E.I.R.L,Laboratorio Clínico o Dental,S/I,S/I
15,200022,Policlínico Instituto de Seguridad del Trabajo de Arica,Centro de Salud,S/I,S/I
7,200023,Laboratorio Clínico Biovida E.I.R.L,Laboratorio Clínico o Dental,S/I,S/I
6,200024,Centro Médico y Dental La Araucana Rancagua,Centro Médico y Dental,S/I,S/I
12,200025,Policlínico de Asociación Chilena de Seguridad,Centro de Salud,S/I,S/I
8,200026,Laboratorio  Clínico MACROLAB,Laboratorio Clínico o Dental,S/I,S/I
13,200027,Servicios de Salud Integrados S.A. (Chicureo),Centro de Salud,S/I,S/I
7,200028,Asociación Chilena de Seguridad AChS San Javier,Centro de Salud,S/I,S/I
7,200029,Asociación Chilena de Seguridad AChS Linares,Centro de Salud,S/I,S/I
7,200030,Asociación Chilena de Seguridad AChS Constitución,Centro de Salud,S/I,S/I
8,200031,Centro Médico Integramédica Bio Bio,Centro de Salud,S/I,S/I
8,200032,Policlínico AChS Laja,Centro de Salud,S/I,S/I
2,200033,Policlínico Asociación Chilena de Seguridad AChS Tocopilla,Centro de Salud,S/I,S/I
2,200034,Policíinico Asociación Chilena de Seguridad AChS Calama,Centro de Salud,S/I,S/I
2,200035,Policlínico Asociación Chilena de Seguridad AChS Mejillones,Centro de Salud,S/I,S/I
8,200036,Policlínico AChS Cabrero,Centro de Salud,S/I,S/I
13,200037,Centro Comunitario de Salud Familiar Elena Caffarena,,-33.443646000000001,-70.624756000000005
7,200038,Posta de Salud Rural Alquihue,Posta de Salud Rural,-35.639569999999999,-71.809963999999994
5,200039,Asociación Chilena de Seguridad AChS La Calera,Centro de Salud,S/I,S/I
6,200040,Centro de Diálisis A y R,Centro de Diálisis,-34.635401999999999,-71.356498000000002
13,200041,SAPU Libertadores,,-33.36,-70.683400000000006
6,200042,COSAM Centro 2 de Rancagua,,-34.164489000000003,-70.741936999999993
6,200043,COSAM Norte Graneros,,-34.067458999999999,-70.731999000000002
6,200044,COSAM Sur Doñihue,,-34.223272999999999,-70.961128000000002
5,200045,Vacunatorio Caledonian,Vacunatorio,S/I,S/I
13,200046,Diagnóstika,Centro de Salud,S/I,S/I
13,200047,Laboratorio SANALAB S. A.,Laboratorio Clínico o Dental,S/I,S/I
8,200048,Policlínico Asociación Chilena de Seguridad AChS Arauco,Centro de Salud,S/I,S/I
8,200049,Policlínico Asociación Chilena de Seguridad AChS Cañete,Centro de Salud,S/I,S/I
13,200050,Hospital Clínico Universidad de Los Andes,Hospital (No perteneciente al SNSS),-33.406559999999999,-70.500169999999997
13,200051,SAPU Trinidad,,-33.547094000000001,-70.608476999999993
8,200052,Centro Comunitario de Salud Familiar Chaimávida,,-36.857781000000003,-72.878746000000007
13,200053,Clínica Ensenada,Clínica,-33.601584000000003,-70.587818999999996
9,200054,Centro de Diálisis Tecnodial Ltda.,Centro de Diálisis,-38.740313999999998,-72.599755000000002
9,200055,Centro de Diálisis Los Ángeles Limitada,Centro de Diálisis,-38.743507999999999,-72.949730000000002
9,200056,Centro de Diálisis VidaDial Collipulli,Centro de Diálisis,-37.954827000000002,-72.434106999999997
9,200057,Centro de Diálisis Villarrica Limitada,Centro de Diálisis,-38.737369000000001,-72.605908999999997
9,200058,Centro de Diálisis Villarrica Ltda.,Centro de Diálisis,-39.275962,-72.230830999999995
9,200059,Centro de Diálisis Araucanía Limitada,Centro de Diálisis,-38.738273,-72.602783000000002
9,200060,Centro de Diálisis Temuco Ltda.,Centro de Diálisis,-38.232675999999998,-72.339044000000001
9,200061,Centro de Diálisis Bayo Dial,Centro de Diálisis,-37.796652000000002,-72.705113999999995
9,200062,Centro de Diálisis Angol Dial Ltda.,Centro de Diálisis,-37.797888,-72.705916000000002
13,200063,Clínica Alemana de La Dehesa,Clínica,-33.363849999999999,-70.544600000000003
13,200064,Integramédica Mall Plaza Sur,Centro de Salud,S/I,S/I
10,200065,Centro Médico Docente Asistencial Universidad San Sebastián,Centro de Salud,-41.469458000000003,-72.907595000000001
10,200066,Sección Sanidad Puerto Montt de la Policía de Investigaciones de Chile,Centro de Salud,-41.463594999999998,-72.919813000000005
10,200067,Policlínico de la Mutual de Seguridad CChC Quellón,Centro de Salud,S/I,S/I
10,200068,Policlínico de la Mutual de Seguridad CChC Castro,Centro de Salud,S/I,S/I
10,200069,Policlínico de Funcionarios de la Universidad de Los Lagos,Centro de Salud,-40.591859999999997,-73.103989999999996
10,200070,Centro Médico Osorno Salud,Centro de Salud,S/I,S/I
10,200071,Policlínico de la Mutual de Seguridad CChC Ancud,Centro de Salud,,
7,200072,Centro de Salud Familiar Villa Magisterio,Consultorio General Urbano,-35.442625,-71.698442999999997
10,200073,Centro de Salud Medicina Integral y Ejercicio,Centro de Salud,S/I,S/I
10,200074,Centro de Sangre Austral,Consultorio de Diagnóstico y Tratamiento,-41.467880000000001,-72.936087999999998
6,200075,Centro de Salud Familiar San Vicente de Tagua Tagua,Consultorio General Rural,-34.437888000000001,-71.072152000000003
10,200076,Hospital de Chaitén,Establecimiento Baja Complejidad,-42.918615000000003,-72.710261000000003
8,200077,SAPU Dr. Juan Cartes Arias,,-37.080632999999999,-73.157484999999994
5,200078,Vacunatorio Estudio Pediátrico Integral,Vacunatorio,S/I,S/I
7,200079,Policlínico Instituto de Seguridad del Trabajo de Curicó,Centro de Salud,S/I,S/I
13,200080,Centro Odontológico La Reina,Consultorio General Urbano,-33.452528000000001,-70.534632000000002
13,200081,Clínica Orema,Clínica,-33.419483,-70.605720000000005
10,200082,Posta de Salud Rural Chauchil,Posta de Salud Rural,-41.973685000000003,-72.799931000000001
9,200083,Laboratorio Clínico Centro Médico Traiguén,Laboratorio Clínico o Dental,S/I,S/I
9,200084,Laboratorio Clínico MasterLab,Laboratorio Clínico o Dental,S/I,S/I
10,200085,SAPU Dr. Marcelo Lopetegui Adams,,-40.572135000000003,-73.125174999999999
8,200086,SAPU La Floresta,,-36.791846999999997,-73.114063000000002
13,200087,Vacunatorio Home Nursing,Vacunatorio,-33.605370000000001,-70.577004000000002
13,200088,Integramédica Florida Vespucio,Centro de Salud,S/I,S/I
13,200089,Integramédica Santa Lucía,Centro de Salud,S/I,S/I
13,200090,Clínica Policenter,Clínica,-33.610852000000001,-70.573518000000007
13,200091,Mirandes S.P.A.,Clínica,-33.440150000000003,-70.624420000000001
13,200092,Clínica Dermacross,Centro de Salud,S/I,S/I
14,200093,Posta de Salud Rural Cayumapu,Posta de Salud Rural,-39.734499999999997,-73.130431000000002
15,200094,SAPU Marco Antonio Carvajal Moreno,,-18.437477999999999,-70.290757999999997
15,200095,SAPU Iris Véliz Hume,,-18.483937999999998,-70.282293999999993
1,200096,SAPU Huara,,-19.995398999999999,-69.768747000000005
2,200097,SAPU Central Oriente de Antofagasta,,-23.650971999999999,-70.385717999999997
2,200098,SAPU Centro Sur de Antofagasta,,-23.667231999999998,-70.403416000000007
3,200099,SAPU Baquedano,,-28.578095999999999,-70.744945000000001
3,200100,SAPU Dr. Bernardo Mellibovsky,,-27.368832000000001,-70.312004000000002
3,200101,SAPU Joan Crawford Astudillo,,-28.590364999999998,-70.758589000000001
3,200102,SAPU Paipote,,-27.414010999999999,-70.271000999999998
3,200103,SAPU Rosario Corvalán,,-27.073415000000001,-70.824877000000001
3,200104,SAPU El Palomar,,-27.383312,-70.335218999999995
4,200105,SAPU Juan Pablo II,,-29.868304999999999,-71.229877999999999
5,200106,SAPU Barrancas,,-33.601627999999998,-71.614046999999999
5,200107,SAPU Diputado Manuel Bustos Huerta,,-33.567501999999998,-71.606125000000006
5,200108,SAPU Marcelo Mena,,-33.048999000000002,-71.631388999999999
5,200109,SAPU Reina Isabel II,,-33.061061000000002,-71.592517999999998
5,200110,SAPU Gómez Carreño,,-32.992339999999999,-71.525850000000005
5,200111,SAPU Las Torres,,-33.046447000000001,-71.539241000000004
5,200112,SAPU Pompeya,,-33.054378999999997,-71.466471999999996
5,200113,SAPU Reñaca Alto,,-32.993924999999997,-71.486063000000001
5,200114,SAPU San Pedro,,-32.938338000000002,-71.277685000000005
5,200115,SAPU Quillota,,-32.878678999999998,-71.255634000000001
5,200116,SAPU Centenario,,-32.839396999999998,-70.603024000000005
13,200117,SAPU Padre Vicente Irarrázabal,,-33.472718999999998,-70.692093999999997
13,200118,SAPU Luis Chavarría,,-33.419555000000003,-70.751002999999997
13,200119,SAPU Dr. Alberto Allende Jones,,-33.669668000000001,-70.937884999999994
13,200120,SAPU Dr. Arturo Albertz,,-33.433509000000001,-70.731486000000004
13,200121,SAPU Dr. Avendaño,,-33.437066000000002,-70.740457000000006
13,200122,SAPU Dr. Fernando Monckeberg,,-33.610078000000001,-70.871530000000007
13,200123,SAPU Dr. Francisco Boris Soler,,,
13,200124,SAPU Dr. Gustavo Molina,,-33.458103999999999,-70.761149000000003
13,200125,SAR Dr. Raúl Yazigi,,-33.451977999999997,-70.715985000000003
13,200126,SAPU Garín,,-33.430472000000002,-70.714163999999997
13,200127,SAPU Isla de Maipo,,-33.748953999999998,-70.903463000000002
13,200128,SAPU Lo Franco,,-33.422559999999997,-70.694829999999996
13,200129,SAPU Pablo Neruda,,-33.450009999999999,-70.730382000000006
13,200130,SAPU Peñaflor,,-33.608745999999996,-70.895925000000005
13,200131,SAPU Violeta Parra,,-33.456985000000003,-70.742930000000001
13,200132,SAPU María Pinto,,-33.517178999999999,-71.124818000000005
13,200133,SAPU Bicentenario,,-33.397739999999999,-70.749863000000005
13,200134,SAPU Dr. Adalberto Steeger,,-33.417692000000002,-70.741219999999998
13,200135,SAPU Dr. Edelberto Elgueta,,-33.681494999999998,-71.225757000000002
13,200136,SAPU El Monte,,-33.682045000000002,-70.985911999999999
13,200137,SAPU Huamachuco,,-33.391219,-70.698837999999995
13,200138,SAR La Estrella,,-33.437182,-70.750685000000004
13,200139,SAPU Pudahuel Poniente,,-33.442413000000002,-70.764866999999995
13,200140,SAPU Santa Anita,,-33.439203999999997,-70.709531999999996
13,200141,SAPU Dr. Iván Insunza,,-33.48424,-70.771536999999995
13,200142,SAPU La Reina,,-33.442773000000003,-70.544432999999998
13,200143,SAPU Aguilucho,,-33.443182,-70.597762000000003
13,200144,SAPU José Alvo,,-33.557172000000001,-70.581816000000003
6,200145,SAPU Centro,,-34.574328999999999,-70.991748999999999
6,200146,SAPU Ignacio Caroca,,-34.149349999999998,-70.709235000000007
6,200147,SAPU Rosario,,-34.348629000000003,-70.837337000000005
7,200148,SAPU Valentín Letelier,,-35.851550000000003,-71.604769000000005
8,200149,SAPU Isabel Riquelme,,-36.618385000000004,-72.118026
8,200150,SAR Víctor Manuel Fernández,,-36.816575999999998,-73.032146999999995
8,200151,SAPU Bellavista,,-36.634534000000002,-72.951599999999999
9,200152,SAPU Amanecer,,-38.756391000000001,-72.623384000000001
9,200153,SAPU Pucón,,-39.280150999999996,-71.960497000000004
9,200154,SAPU Pueblo Nuevo,,-38.717965,-72.562083000000001
9,200155,SAPU Freire,,-38.953583999999999,-72.62818
9,200156,SAR Labranza,,-38.762763999999997,-72.753468999999996
9,200157,SAPU Los Volcanes,,-39.303089999999997,-72.225823000000005
9,200158,SAPU Nueva Imperial,,-38.744675999999998,-72.954597000000007
9,200159,SAPU Pedro de Valdivia,,-38.713794999999998,-72.619906999999998
9,200160,SAPU Pulmahue,,-38.772751999999997,-72.588964000000004
9,200161,SAPU Villa Alegre,,-38.726446000000003,-72.610611000000006
9,200162,SAPU Villarica,,-39.294342,-72.220163999999997
14,200163,SAPU Belarmina Paredes,,-40.125492999999999,-72.382858999999996
14,200164,SAPU Ranco,,-40.322029999999998,-72.471706999999995
14,200165,SAPU Niebla,,-39.873345999999998,-73.395177000000004
14,200166,SAPU Panguipulli,,-39.643616999999999,-72.336993000000007
10,200167,SAPU Carmela Carvajal,,-41.468721000000002,-72.916310999999993
10,200168,SAPU Frutillar,,-41.129587999999998,-73.059636999999995
10,200169,SAPU Los Muermos,,-41.398614999999999,-73.459671999999998
11,200170,SAPU Dr. Alejandro Gutiérrez,,-45.579991,-72.046529000000007
12,200171,SAPU 18 de Septiembre,,-53.165297000000002,-70.930830999999998
8,200172,SAPU Eleuterio Ramírez,,-37.480795999999998,-73.333769000000004
8,200173,SAPU Los Álamos,,-37.625577999999997,-73.461324000000005
9,200174,SAPU Huequén,,-37.818657000000002,-72.673105000000007
9,200175,SAR Victoria,,-38.235162000000003,-72.329964000000004
10,200176,SAPU Castro,,-42.460481999999999,-73.792562000000004
8,200177,SAPU 2 Septiembre,,-37.477077999999999,-72.364973000000006
8,200178,SAPU Nororiente,,-37.457169,-72.342782999999997
8,200179,SAPU Nuevo Horizonte,,-37.467481999999997,-72.383515000000003
15,200180,Centro Médico Lifemed,Centro de Salud,S/I,S/I
2,200181,Centro de Diálisis Ehrlich Limitada,Centro de Diálisis,-23.589207999999999,-70.391677999999999
4,200182,SAPU Tierras Blancas II,,-29.956121,-71.246528999999995
9,200183,Centro de Salud Familiar El Carmen,Consultorio General Urbano,-38.712744000000001,-72.654955000000001
3,200184,Puesto de Atención Médica Especializada (Tierra Amarilla),Puesto de Atención Médica Especializada,S/I,S/I
3,200185,Puesto de Atención Médica Especializada (Diego de Almagro),Puesto de Atención Médica Especializada,S/I,S/I
3,200186,Puesto de Atención Médica Especializada (Chañaral),Puesto de Atención Médica Especializada,S/I,S/I
12,200187,Centro Médico Fermín Roca,Vacunatorio,S/I,S/I
13,200188,Centro de Especialidades Odontológicas Leng,Consultorio General Urbano,-33.433596000000001,-70.617744999999999
13,200189,SAR Enfermera Sofía Pincheira,,-33.501479000000003,-70.733545000000007
1,200190,Policlínico Centro de Cumplimiento Penitenciario Iquique,Centro de Salud,-39.837868999999998,-73.225818000000004
1,200191,Policlínico de Atención Primaria del Centro de Detención Preventiva de Pozo Almonte,Centro de Salud,-20.431819999999998,-69.562520000000006
10,200192,Centro de Diálisis Hemosur (Osorno),Centro de Diálisis,-40.571078999999997,-73.123198000000002
13,200193,Clínica WLK,Clínica,-33.424210000000002,-70.604569999999995
7,200194,Laboratorio Clínico Loncomilla,Laboratorio Clínico o Dental,S/I,S/I
7,200195,Laboratorio Clínico Fundación Betania,Laboratorio Clínico o Dental,S/I,S/I
7,200196,Laboratorio Clínico Loncomilla (Talca),Laboratorio Clínico o Dental,S/I,S/I
9,200197,Centro Médico y Dental La Araucana Temuco,Centro Médico y Dental,S/I,S/I
13,200198,Centro Médico HTS SpA,Centro de Salud,S/I,S/I
7,200199,Laboratorio Clínico Talca,Laboratorio Clínico o Dental,S/I,S/I
